Webinar ID,Title,Interest Rating,Last Name,First Name,Phone Number,Email Address,Engagement Type,Engagement Count(Per Person),Date Asked,Time Asked,Date Answered,Time Answered,Question Asked,Answer Given,Attended,Join Time - Leave Time (Time in Session),Time In Session,Day,Date,Actual Duration
706213083,Mental Health Careers HPC Session,95,Student-23,Student-23,Student-23,Student-23,Poll,3,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Somewhat Informed,Yes,"09/17/2020 01:00 PM PDT - 09/17/2020 01:18 PM PDT (18 minutes),09/17/2020 01:20 PM PDT - 09/17/2020 02:02 PM PDT (42 minutes)",60 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,95,Student-23,Student-23,Student-23,Student-23,Poll,4,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Somewhat interested,Yes,"09/17/2020 01:00 PM PDT - 09/17/2020 01:18 PM PDT (18 minutes),09/17/2020 01:20 PM PDT - 09/17/2020 02:02 PM PDT (42 minutes)",60 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,95,Student-23,Student-23,Student-23,Student-23,Poll,5,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat uninformed,Yes,"09/17/2020 01:00 PM PDT - 09/17/2020 01:18 PM PDT (18 minutes),09/17/2020 01:20 PM PDT - 09/17/2020 02:02 PM PDT (42 minutes)",60 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,95,Student-23,Student-23,Student-23,Student-23,Poll,6,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Somewhat Interested,Yes,"09/17/2020 01:00 PM PDT - 09/17/2020 01:18 PM PDT (18 minutes),09/17/2020 01:20 PM PDT - 09/17/2020 02:02 PM PDT (42 minutes)",60 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,92,Student-24,Student-24,Student-24,Student-24,Poll,1,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Clinical Therapist (MFT, LCSW, PCC)",Yes,09/17/2020 01:00 PM PDT - 09/17/2020 01:58 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,92,Student-24,Student-24,Student-24,Student-24,Poll,2,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Very interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 01:58 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,92,Student-24,Student-24,Student-24,Student-24,Poll,3,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Very Informed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 01:58 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Poll,1,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Poll,2,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Psychiatry (Nurse, MD, Technician)",Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Poll,3,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Very interested,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Poll,4,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Poll,5,n/a,n/a,09/17/2020,02:00:51 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Survey,6,n/a,n/a,09/17/2020,02:04:26 PM PDT,What did you learn from this session?,I learned something new that is useful to me.,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Survey,7,n/a,n/a,09/17/2020,02:04:26 PM PDT,What suggestions do you have for making the virtual HPC session better?,I have no suggestions. :),Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Survey,8,n/a,n/a,09/17/2020,02:04:26 PM PDT,Please share what you learned from this session.,I learned the many different career paths you can take in mental health.,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Survey,9,n/a,n/a,09/17/2020,02:04:26 PM PDT,How likely is it that you would recommend the Health Professions Conference session to a friend?,10,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-25,Student-25,Student-25,Student-25,Survey,10,n/a,n/a,09/17/2020,02:04:26 PM PDT,What school do you attend?,Corona High School,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Q&A,1,09/17/2020,01:35:58 PM PDT,,,Education yourself first so when people say things that are incorrect you can correct it,,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Q&A,2,09/17/2020,01:36:23 PM PDT,,,Also make people feel welcomed and not feel strange about it,,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Q&A,3,09/17/2020,01:59:19 PM PDT,,,How do you not take work home?,,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Poll,4,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Poll,5,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Clinical Therapist (MFT, LCSW, PCC)",Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Poll,6,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Very interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Poll,7,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat uninformed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Poll,8,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Survey,9,n/a,n/a,09/17/2020,02:03:43 PM PDT,What did you learn from this session?,I learned something new that is useful to me.,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Survey,10,n/a,n/a,09/17/2020,02:03:43 PM PDT,What suggestions do you have for making the virtual HPC session better?,Possibly more interactive.,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Survey,11,n/a,n/a,09/17/2020,02:03:43 PM PDT,Please share what you learned from this session.,"The different jobs I may want to be involved in, as well as more information about this field that is important.",Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Survey,12,n/a,n/a,09/17/2020,02:03:43 PM PDT,How likely is it that you would recommend the Health Professions Conference session to a friend?,8,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,97,Student-26,Student-26,Student-26,Student-26,Survey,13,n/a,n/a,09/17/2020,02:03:43 PM PDT,What school do you attend?,Cajon High,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Poll,1,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Poll,2,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Community Advocate (Peer Support, Behavioral H. Specialist)",Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Poll,3,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Somewhat interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Poll,4,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat uninformed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Poll,5,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Survey,6,n/a,n/a,09/17/2020,02:02:57 PM PDT,What did you learn from this session?,I learned something new that is useful to me.,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Survey,7,n/a,n/a,09/17/2020,02:02:57 PM PDT,What suggestions do you have for making the virtual HPC session better?,N/A,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Survey,8,n/a,n/a,09/17/2020,02:02:57 PM PDT,Please share what you learned from this session.,More about careers I am interested in.,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Survey,9,n/a,n/a,09/17/2020,02:02:57 PM PDT,How likely is it that you would recommend the Health Professions Conference session to a friend?,10,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,94,Student-27,Student-27,Student-27,Student-27,Survey,10,n/a,n/a,09/17/2020,02:02:57 PM PDT,What school do you attend?,Cajon High School,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,88,Student-28,Student-28,Student-28,Student-28,Poll,1,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Somewhat interested,Yes,09/17/2020 12:52 PM PDT - 09/17/2020 01:24 PM PDT (32 minutes),32 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,88,Student-28,Student-28,Student-28,Student-28,Poll,2,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,09/17/2020 12:52 PM PDT - 09/17/2020 01:24 PM PDT (32 minutes),32 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,91,Student-29,Student-29,Student-29,Student-29,Poll,1,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:16 PM PDT - 09/17/2020 02:02 PM PDT (46 minutes),46 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,91,Student-29,Student-29,Student-29,Student-29,Poll,2,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Clinical Therapist (MFT, LCSW, PCC)",Yes,09/17/2020 01:16 PM PDT - 09/17/2020 02:02 PM PDT (46 minutes),46 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,91,Student-29,Student-29,Student-29,Student-29,Poll,3,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 01:16 PM PDT - 09/17/2020 02:02 PM PDT (46 minutes),46 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Poll,1,n/a,n/a,09/17/2020,02:00:27 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Poll,2,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Psychiatry (Nurse, MD, Technician)",Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Poll,3,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Very interested,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Poll,4,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Poll,5,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Survey,6,n/a,n/a,09/17/2020,02:03:03 PM PDT,What did you learn from this session?,I learned something new that is useful to me.,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Survey,7,n/a,n/a,09/17/2020,02:03:03 PM PDT,What suggestions do you have for making the virtual HPC session better?,,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Survey,8,n/a,n/a,09/17/2020,02:03:03 PM PDT,Please share what you learned from this session.,I learned that in order to go into a mental health career you do not only have to go to medical school.,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Survey,9,n/a,n/a,09/17/2020,02:03:03 PM PDT,How likely is it that you would recommend the Health Professions Conference session to a friend?,8,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-30,Student-30,Student-30,Student-30,Survey,10,n/a,n/a,09/17/2020,02:03:03 PM PDT,What school do you attend?,Eleanor Roosevelt High School,Yes,09/17/2020 01:03 PM PDT - 09/17/2020 02:02 PM PDT (59 minutes),59 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,75,Student-31,Student-31,Student-31,Student-31,Q&A,1,09/17/2020,01:09:07 PM PDT,09/17/2020,01:10:15 PM PDT,Behaviorial is based on an outside stimulus and reaction with mental health focusing on cognitive,Very good answer. Thank you!,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,75,Student-31,Student-31,Student-31,Student-31,Poll,2,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,75,Student-31,Student-31,Student-31,Student-31,Poll,3,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Somewhat interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,75,Student-31,Student-31,Student-31,Student-31,Poll,4,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,75,Student-31,Student-31,Student-31,Student-31,Poll,5,n/a,n/a,09/17/2020,02:00:51 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Somewhat Interested,Yes,09/17/2020 01:00 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 2 minutes),1 hour 2 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,89,Student-32,Student-32,Student-32,Student-32,Q&A,1,09/17/2020,01:06:40 PM PDT,09/17/2020,01:11:55 PM PDT,I can hear well,Thanks Miguel,Yes,09/17/2020 01:01 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 1 minute),1 hour 1 minute,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,89,Student-32,Student-32,Student-32,Student-32,Poll,2,n/a,n/a,09/17/2020,02:00:27 PM PDT,How informed are you about careers in Mental Health? (Post),Very Informed,Yes,09/17/2020 01:01 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 1 minute),1 hour 1 minute,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,89,Student-32,Student-32,Student-32,Student-32,Poll,3,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Somewhat Interested,Yes,09/17/2020 01:01 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 1 minute),1 hour 1 minute,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,85,Student-33,Student-33,Student-33,Student-33,Poll,1,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Somewhat interested,Yes,09/17/2020 12:50 PM PDT - 09/17/2020 01:17 PM PDT (27 minutes),27 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,88,Student-34,Student-34,Student-34,Student-34,Poll,1,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Uninformed,Yes,09/17/2020 12:55 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 7 minutes),1 hour 7 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,86,Student-35,Student-35,Student-35,Student-35,Poll,1,n/a,n/a,09/17/2020,01:10:35 PM PDT,How interested are you in pursuing a career in mental health?,Very interested,Yes,"09/17/2020 01:04 PM PDT - 09/17/2020 01:06 PM PDT (2 minutes),09/17/2020 01:06 PM PDT - 09/17/2020 01:22 PM PDT (17 minutes)",19 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,86,Student-35,Student-35,Student-35,Student-35,Poll,2,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,"09/17/2020 01:04 PM PDT - 09/17/2020 01:06 PM PDT (2 minutes),09/17/2020 01:06 PM PDT - 09/17/2020 01:22 PM PDT (17 minutes)",19 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,87,Student-36,Student-36,Student-36,Student-36,Q&A,1,09/17/2020,01:20:00 PM PDT,09/17/2020,01:22:52 PM PDT,what degrees do i need to get to being a therapist  or psychiatrist? and how does it  take do get these degrees,Great question! We will ask during the Q & A :),Yes,09/17/2020 01:12 PM PDT - 09/17/2020 01:54 PM PDT (42 minutes),42 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,87,Student-36,Student-36,Student-36,Student-36,Poll,2,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,"Clinical Therapist (MFT, LCSW, PCC)",Yes,09/17/2020 01:12 PM PDT - 09/17/2020 01:54 PM PDT (42 minutes),42 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,89,Student-37,Student-37,Student-37,Student-37,Poll,1,n/a,n/a,09/17/2020,02:00:51 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Somewhat Interested,Yes,09/17/2020 12:59 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 4 minutes),1 hour 4 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-38,Student-38,Student-38,Student-38,Poll,1,n/a,n/a,09/17/2020,02:00:28 PM PDT,How informed are you about careers in Mental Health? (Post),Very Uninformed,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-38,Student-38,Student-38,Student-38,Poll,2,n/a,n/a,09/17/2020,01:08:52 PM PDT,How informed are you about careers in Mental Health?,Somewhat informed,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,93,Student-38,Student-38,Student-38,Student-38,Poll,3,n/a,n/a,09/17/2020,02:00:50 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Very Interested,Yes,09/17/2020 12:56 PM PDT - 09/17/2020 02:02 PM PDT (1 hour 6 minutes),1 hour 6 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,43,Student-39,Student-39,Student-39,Student-39,Poll,1,n/a,n/a,09/17/2020,01:54:39 PM PDT,Which of the following careers in Behavioral Health interests you most?,Other,Yes,09/17/2020 01:36 PM PDT - 09/17/2020 02:02 PM PDT (27 minutes),27 minutes,Thu,09/17/2020,1 hour 31 minutes
706213083,Mental Health Careers HPC Session,43,Student-39,Student-39,Student-39,Student-39,Poll,2,n/a,n/a,09/17/2020,02:00:51 PM PDT,How interested are you in pursuing a career in Mental Health (Post),Somewhat Interested,Yes,09/17/2020 01:36 PM PDT - 09/17/2020 02:02 PM PDT (27 minutes),27 minutes,Thu,09/17/2020,1 hour 31 minutes
